spinn_enabled_solution_u,spinn_enabled_dynamical_F,solution_u_subnet_args_output_dim,solution_u_subnet_args_layers_num,solution_u_subnet_args_hidden_dim,solution_u_subnet_args_dropout,solution_u_subnet_args_activation,dynamical_F_args_layers_num,dynamical_F_args_hidden_dim,dynamical_F_args_dropout,dynamical_F_args_activation,model_id,num_params,MAE,MAPE,RMSE,batch,dynamical_F_subnet_args_output_dim,dynamical_F_subnet_args_layers_num,dynamical_F_subnet_args_hidden_dim,dynamical_F_subnet_args_dropout,dynamical_F_subnet_args_activation,solution_u_args_layers_num,solution_u_args_hidden_dim,solution_u_args_dropout,solution_u_args_activation
True,False,5.0,2.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,127,6935,0.0216900743544101,2.3294044,0.0269399916745002,1-1,,,,,,,,,
-1,-1,-1.0,-1.0,-1.0,-1.0,-1,,,,,-1,13662,0.0227256268262863,2.4665058,0.0290808591628876,1-1,-1.0,-1.0,-1.0,-1.0,-1,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,134,22184,0.0064859697595238,0.69777465,0.0085576541592501,2-2,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,26,38291,0.0074785472825169,0.79890436,0.0095785251875559,2-2,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,115,8080,0.0072559788823127,0.7786162,0.0097921228034401,2-2,,,,,,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,59,22004,0.0079850051552057,0.8529181,0.0098786139433897,2-2,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,sin,5.0,60.0,0.0,sin,14,28688,0.007770787458866835,0.833959698677063,0.009883286161224865,2-2,,,,,,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,95,8808,0.0080231362953782,0.8561444,0.0100528285746101,2-2,,,,,,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,63,79124,0.0080232769250869,0.86062,0.0100628507185623,2-2,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,128,8159,0.0079858619719743,0.8602016,0.0100730232474081,2-2,,,,,,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,11,6968,0.0080621698871254,0.86416674,0.0101155079841944,2-2,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,51,47372,0.0080249113962054,0.86210847,0.0101170989228526,2-2,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,71,49868,0.0083523793146014,0.8937233,0.0101182836931529,2-2,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,73,37241,0.0080116894096136,0.8546869,0.0101475894778681,2-2,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,138,6727,0.0082860812544822,0.8824418,0.01024386504669,2-2,,,,,,,,,
False,True,,,,,,,,,,235,14291,0.0080281142145395,0.85564154,0.0102470103702175,2-2,5.0,2.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,False,15.0,3.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,116,17464,0.0080108130350708,0.8591014,0.010250348157833,2-2,,,,,,,,,
False,True,,,,,,,,,,222,33526,0.0081078996881842,0.859325,0.0102792625748536,2-2,10.0,5.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,70,30548,0.0082341218367218,0.8856738,0.0102873534124877,2-2,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,31,9932,0.0079802377149462,0.85698414,0.0103012323979611,2-2,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,16,16523,0.008343662135303,0.89557457,0.0103636479061704,2-2,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,53,49052,0.0081882458180189,0.8789998,0.0103898243499289,2-2,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,159,28688,0.0081112999469041,0.87042123,0.0104079486719763,2-2,,,,,,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,33,35132,0.008014210499823,0.86309814,0.0104239780485782,2-2,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,4,49052,0.007993899285793304,0.8622406125068665,0.01042563811416889,2-2,15.0,3.0,23.0,0.0,sin,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,85,3988,0.0077402312308549,0.83463717,0.0104294559250127,2-2,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,157,16448,0.007749349810183,0.8331827,0.0104733612813408,2-2,,,,,,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,124,10040,0.0080751432105898,0.870934,0.0104787605716742,2-2,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,112,4408,0.0078163919970393,0.8445791,0.0105072957288711,2-2,,,,,,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,122,10448,0.0079928636550903,0.8597685,0.0105235837820786,2-2,,,,,,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,118,4175,0.0084057692438364,0.9043169,0.0107053618590975,2-2,,,,,,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,104,9548,0.0083337472751736,0.8983756,0.0107332135912702,2-2,,,,,,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,119,5399,0.0085674384608864,0.9224709,0.0107429853598194,2-2,,,,,,,,,
False,True,,,,,,,,,,198,73006,0.0087185241281986,0.9213557,0.0107523094249438,2-2,15.0,5.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,43,21572,0.0085770245641469,0.9242094,0.0107772647971477,2-2,15.0,2.0,23.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,241,26366,0.0084835197776556,0.9073944,0.0108129284654213,2-2,15.0,2.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,231,37566,0.0085784923285245,0.9200275,0.0108633633711516,2-2,10.0,5.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,5,16139,0.0083911111578345,0.9041417,0.0108708036451614,2-2,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,126,38192,0.0083952648565173,0.9037895,0.0108899107659116,2-2,,,,,,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,81,107276,0.0084936683997511,0.91609293,0.0108976680858309,2-2,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,3,10784,0.008518966846168,0.9159575,0.0109033163769377,2-2,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,39,17057,0.0089111104607582,0.9554072,0.0109410152842543,2-2,5.0,5.0,8.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,212,19886,0.00850569922477,0.91136247,0.0109416058031264,2-2,10.0,3.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,37,9497,0.0089311096817255,0.95623314,0.0109468844772348,2-2,5.0,2.0,8.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,238,18806,0.0085446126759052,0.9175822,0.0109608659795458,2-2,10.0,2.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,False,5.0,5.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,84,5467,0.0090236226096749,0.9573079,0.0109812767946442,2-2,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,103,5468,0.0085531622171401,0.9210611,0.0110081198259304,2-2,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,139,5248,0.0084683047607541,0.9142195,0.0110252112832489,2-2,,,,,,,,,
False,True,,,,,,,,,,236,16811,0.0086605940014123,0.9266256,0.0110304001458511,2-2,5.0,3.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,False,10.0,3.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,149,13728,0.0087187867611646,0.9384255,0.0110606671940939,2-2,,,,,,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,10,4448,0.0088075352832674,0.9458512,0.0110649402425745,2-2,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,44,40892,0.0087089762091636,0.93702835,0.0110740563067038,2-2,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,21,14456,0.0087499655783176,0.9426893,0.0110759746603409,2-2,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,147,11127,0.0087464284151792,0.9400322,0.0111078325064566,2-2,,,,,,,,,
False,True,,,,,,,,,,243,84326,0.0088897002860903,0.95227593,0.0111312970794775,2-2,15.0,5.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,True,15.0,5.0,23.0,0.0,sin,,,,,6,68636,0.00898422859609127,0.9655171036720276,0.011138865065784723,2-2,15.0,3.0,23.0,0.0,sin,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,83,3019,0.0087884357199072,0.9456754,0.0111448885961155,2-2,,,,,,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,79,49316,0.0089811356738209,0.96126544,0.0111479448279458,2-2,15.0,2.0,23.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,208,6971,0.0083971805870532,0.90360886,0.0111554943457487,2-2,5.0,2.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
True,False,10.0,5.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,132,21368,0.0086359037086367,0.93423593,0.0112402480762921,2-2,,,,,,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,67,22988,0.0089611234143376,0.9660732,0.0112643785975562,2-2,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,80,68636,0.0084822624921798,0.9199473,0.0112732643296631,2-2,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,sin,,,,,2,107276,0.00913909450173378,0.9856165647506714,0.0113495424120048,2-2,15.0,5.0,23.0,0.0,sin,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,94,4728,0.0087415277957916,0.94467944,0.0113521666875905,2-2,,,,,,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,66,26033,0.0088700428605079,0.95536494,0.0113683431609783,2-2,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,68,31388,0.0094042867422103,1.0057034,0.0113915068170357,2-2,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,65,20993,0.0093043055385351,0.9999444,0.0114314772700785,2-2,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,127,6935,0.0093115605413913,1.0008255,0.0114323021241768,2-2,,,,,,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,60,38804,0.0088237980380654,0.9504275,0.0114459125341982,2-2,10.0,5.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,233,39246,0.0089820874854922,0.96010965,0.0114519835917928,2-2,15.0,3.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,False,10.0,5.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,105,17708,0.0086485520005226,0.938292,0.0114607651366981,2-2,,,,,,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,89,17044,0.0094164898619055,1.0057667,0.0114717226252519,2-2,,,,,,,,,
False,True,,,,,,,,,,239,27206,0.0086275897920131,0.92856884,0.0114808623543987,2-2,10.0,3.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,69,48188,0.0090932073071599,0.9772355,0.0115142660750036,2-2,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,72,88508,0.0091786384582519,0.98994887,0.0115244504566214,2-2,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,120,7847,0.0091702872887253,0.98587126,0.0115480287116901,2-2,,,,,,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,58,13604,0.0088505763560533,0.946355,0.0115502507215657,2-2,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,91,2535,0.0086330855265259,0.9309182,0.0115839417670573,2-2,,,,,,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,57,16649,0.0091517986729741,0.9786258,0.0115872878391327,2-2,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,86,8068,0.009098270907998,0.98184144,0.0115995108762352,2-2,,,,,,,,,
False,True,,,,,,,,,,230,20766,0.0093387709930539,0.9978879,0.0116073032707189,2-2,10.0,3.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,215,38366,0.0084808859974145,0.9162901,0.0116247302163932,2-2,15.0,3.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
True,False,10.0,5.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,141,17488,0.0092359641566872,0.99625623,0.0116276959940563,2-2,,,,,,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,142,8920,0.0085478806868195,0.92253155,0.0116341005943004,2-2,,,,,,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,75,44801,0.0089743370190262,0.9687041,0.0116451898917301,2-2,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,158,20528,0.0093372017145156,1.0102526,0.0116460702068556,2-2,,,,,,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,97,8400,0.0086957160383462,0.938398,0.0116505163746336,2-2,,,,,,,,,
True,False,5.0,5.0,8.0,0.0,sin,3.0,40.0,0.0,sin,18,7847,0.009187317453324795,0.984332799911499,0.011656246167684377,2-2,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,46,17657,0.0092787407338619,0.99861634,0.0116662510980324,2-2,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,161,29504,0.0091875623911619,0.98991895,0.0116671472856275,2-2,,,,,,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,100,3275,0.0091057736426591,0.9820077,0.0116686919094878,2-2,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,48,25217,0.009278898127377,1.0001022,0.0116875644572652,2-2,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,6,32939,0.0094734681770205,1.0095998,0.0117031387067126,2-2,10.0,5.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,240,44006,0.0090276561677455,0.9665868,0.0117294522182671,2-2,10.0,5.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,41,22412,0.0094464961439371,1.0173749,0.0117499227464988,2-2,10.0,3.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,242,45686,0.0093457838520407,1.0004668,0.0117712539703232,2-2,15.0,3.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,28,5417,0.0090335784479975,0.97469705,0.0117797975095377,2-2,5.0,2.0,8.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,227,10371,0.0094601232558488,1.008772,0.0117911490292938,2-2,5.0,3.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,27,76931,0.0094334073364734,1.0173266,0.0118094130976943,2-2,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,152,22704,0.0091083543375134,0.98345846,0.0118181377612177,2-2,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,sin,,,,,17,30572,0.008809290826320648,0.9545034766197205,0.011833966252537695,2-2,10.0,3.0,15.0,0.0,sin,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,101,4499,0.0094414167106151,1.0167238,0.0118436521162266,2-2,,,,,,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,125,19424,0.009575949050486,1.0277914,0.011863461948789,2-2,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,130,9128,0.0091835903003811,0.99324983,0.0118670707182305,2-2,,,,,,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,62,40484,0.0093083884567022,0.9999441,0.0118824843955701,2-2,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,False,5.0,5.0,8.0,0.0,sin,5.0,40.0,0.0,sin,13,11127,0.009076384827494621,0.9831603765487671,0.011888312924711321,2-2,,,,,,,,,
False,True,,,,,,,,,,202,9086,0.0091729182749986,0.9881732,0.0119100371384849,2-2,10.0,2.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
True,True,15.0,5.0,23.0,0.0,sin,,,,,9,66956,0.00956378411501646,1.03105890750885,0.011911082359174895,2-2,10.0,5.0,15.0,0.0,sin,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,106,9140,0.0090910056605935,0.98085004,0.0119192076393976,2-2,,,,,,,,,
False,True,,,,,,,,,,228,15411,0.0097273169085383,1.0357693,0.0119242573478466,2-2,5.0,5.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,234,77886,0.0094153173267841,1.0065553,0.0119317815590136,2-2,15.0,5.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,False,15.0,2.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,160,20120,0.0095839640125632,1.0329767,0.0119466586343869,2-2,,,,,,,,,
True,True,5.0,5.0,8.0,0.0,sin,,,,,15,38291,0.009117198176681995,0.9819313883781433,0.01195303294260909,2-2,15.0,3.0,23.0,0.0,sin,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,99,36552,0.0093439621850848,1.0117716,0.0119598205918632,2-2,,,,,,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,110,3439,0.0091300550848245,0.9836768,0.0119694228487012,2-2,,,,,,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,45,79532,0.009460937231779,1.0201033,0.0119715988567746,2-2,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,25,18971,0.00952685251832,1.0263786,0.012017713190749,2-2,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,12,12008,0.0095485961064696,1.0319626,0.0120401104086374,2-2,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,154,14255,0.0094436686486005,1.014945,0.0120568242920744,2-2,,,,,,,,,
True,True,10.0,5.0,15.0,0.0,leaky-relu,,,,,47,20177,0.0096313720569014,1.018673,0.0120855220510284,2-2,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,5.0,5.0,8.0,0.0,leaky-relu,,,,,19,6896,0.0094535360112786,1.0214301,0.0121190752796898,2-2,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,76,41756,0.009565383195877,1.0316727,0.0121977317673645,2-2,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,148,9648,0.0095319934189319,1.0211118,0.0122007741388878,2-2,,,,,,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,40,14012,0.0098067484796047,1.056215,0.0122178875808286,2-2,10.0,2.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,237,21851,0.009369233623147,1.0084366,0.0122243222322366,2-2,5.0,5.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,209,9491,0.0092270215973258,0.9975903,0.012228138080591,2-2,5.0,3.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
True,False,15.0,2.0,23.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,88,7660,0.0091023296117782,0.9836387,0.0122742577961754,2-2,,,,,,,,,
False,True,,,,,,,,,,199,4571,0.0091883176937699,0.9915464,0.0122863475564225,2-2,5.0,2.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,4,7739,0.0095306495204567,1.0298984,0.0123001001857487,2-2,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,133,12800,0.0099789835512638,1.0776327,0.0123192392457712,2-2,,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,129,10607,0.0091364756226539,0.99354357,0.0123254952491327,2-2,,,,,,,,,
True,False,10.0,5.0,15.0,0.0,sin,2.0,60.0,0.0,sin,7,17708,0.009657474234700203,1.0403167009353638,0.012325658766042198,2-2,,,,,,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,29,7937,0.0092492410913109,0.99511826,0.0123299666847143,2-2,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,1,3224,0.0097631579264998,1.0432658,0.0123383952040347,2-2,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,123,18608,0.009373708628118,1.013244,0.0123513123183365,2-2,,,,,,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,36,75452,0.0096093099564313,1.0388393,0.0123611296213485,2-2,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,140,9328,0.0100267138332128,1.0775638,0.0123715890213341,2-2,,,,,,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,14,17363,0.0099517880007624,1.0724577,0.0123787184892804,2-2,10.0,3.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,226,7851,0.0097076622769236,1.03867,0.0123840443896397,2-2,5.0,2.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,193,7486,0.0093753403052687,1.0103966,0.0124279892138959,2-2,10.0,2.0,15.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,210,14531,0.0091088386252522,0.98398495,0.0124289446304329,2-2,5.0,5.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,38,12017,0.0101603250950574,1.0904008,0.0124384491329709,2-2,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,113,8488,0.0097791422158479,1.0572786,0.012446628237069,2-2,,,,,,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,135,40952,0.0095442393794655,1.0360097,0.0124601794366538,2-2,,,,,,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,143,18304,0.0099370935931801,1.067724,0.0124626720136462,2-2,,,,,,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,82,1795,0.0095328781753778,1.0180932,0.0124701385866893,2-2,,,,,,,,,
False,True,,,,,,,,,,216,77006,0.0097926966845989,1.0535165,0.0124729243470187,2-2,15.0,5.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,232,19926,0.0093519855290651,1.0102854,0.0124752411589412,2-2,15.0,2.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,sin,3.0,40.0,0.0,sin,16,38192,0.00963700283318758,1.0440322160720825,0.012489029304816013,2-2,,,,,,,,,
True,False,5.0,5.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,156,17927,0.009767048060894,1.0581949,0.0124953697474596,2-2,,,,,,,,,
False,True,,,,,,,,,,206,35966,0.008865725249052,0.9632091,0.0124993153194577,2-2,15.0,3.0,23.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,214,19046,0.0093867871910333,1.0092214,0.0125149514514735,2-2,15.0,2.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
True,False,10.0,3.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,131,13208,0.0099331624805927,1.0730329,0.0125255804002156,2-2,,,,,,,,,
True,False,15.0,3.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,98,17784,0.0096859214827418,1.046519,0.0125428278656582,2-2,,,,,,,,,
